name,gender
Elmi,female
Elmiida,female
Elmiina,female
Elmiira,female
Elmin,male
Elmina,female
Elmira,female
Elmo,male
Elna,female
Elna-Maria,female
Elnaz,female
Elo,male
Elodia,female
Elodie,female
Elof,male
Eloi,male
Eloidie,female
Eloisa,female
Eloise,female
Elon,male
Elona,female
Eloni,female
Elora,female
Elouise,female
Elov,male
Elovena,female
Elovisa,female
Eloïse,female
Elpi,female
Elpida,female
Elrik,male
Elroy,male
Els-beth,female
Els-Maj,female
Els-Mari,female
Els-May,female
Elsa,female
Elsa-Maija,female
Elsa-Mari,female
Elsa-Maria,female
Elsa-Marja,female
Elsa-sofia,female
Elsamaria,female
Elsayed,male
Elsbet,female
Elsbeth,female
Else,female
Else-britt,female
Else-Mai,female
Else-Maj,female
Else-Mari,female
Else-Maria,female
Else-Marie,female
Else-May,female
Elsebet,female
Elsebeth,female
Elsemaj,female
Elshiekh,male
Elsi,female
Elsi-Maj,female
Elsi-Maria,female
Elsie,female
Elsie-Maj,female
Elsiina,female
Elsikki,female
Elsimaria,female
Elsmaj,female
Elspeth,female
Elssa,female
Elssi,female
Elsvig,female
Elsy,female
Elton,male
Elva,female
Elvan,female
Elvar,male
Elvari,male
Elve,female
Elvedin,male
Elvi,female
Elvi-Maria,female
Elvia,female
Elvie,female
Elviina,female
Elviira,female
Elvin,male
Elvina,female
Elvine,female
Elving,male
Elvira,female
Elvis,male
Elvy,female
Elwa,female
Elwiira,female
Elwin,male
Elwine,female
Elwira,female
Elwood,male
Elyas,male
Elyes,male
Elyse,female
Elysia,female
Elza,female
Elzbieta,female
Eléa,female
Eléna,female
Eléonore,female
Elías,male
Em,female
Ema,female
Emad,male
Eman,female
Emanuel,male
Emanuela,female
Emanuele,male
Emanuelsdotter,female
Embla,female
Embleton,female
Emeka,male
Emel,male
Emeli,female
Emelia,female
Emelie,female
Emeliia,female
Emeliina,female
Emelina,female
Emelinda,female
Emeline,female
Emelié,female
Emely,female
Emenike,male
Emerald,female
Emerantia,female
Emeraude,female
Emerentia,female
Emerentsia,female
Emerick,male
Emeriikka,female
Emerik,male
Emeritia,female
Emerson,male
Emertius,male
Emese,female
Emi,female
EmiL,male
Emiel,male
Emiilia,female
Emiina,female
Emil,male
Emila,female
Emile,male
Emili,female
Emilia,female
Emilian,male
Emiliana,female
Emilianna,female
Emiliano,male
Emilie,female
Emilien,male
Emilii,female
Emiliia,female
Emiliina,female
Emilija,female
Emilin,female
Emilina,female
Emilio,male
Emilié,female
Emilja,female
Emilla,female
Emily,female
Emilyn,female
Emin,male
Emina,female
Emine,female
Eminna,female
Emir,male
Emira,female
Emirhan,male
Emma,female
Emma-amanda,female
Emma-Emilia,female
Emma-Helena,female
Emma-Ilona,female
Emma-Julia,female
Emma-Juulia,female
Emma-Kaarina,female
Emma-Kaisa,female
Emma-Karoliina,female
Emma-Katariina,female
Emma-Leena,female
Emma-Liina,female
Emma-Liisa,female
Emma-Lina,female
Emma-Lotta,female
Emma-Maaria,female
Emma-Maria,female
Emma-Noora,female
Emma-olivia,female
Emma-Pauliina,female
Emma-Reeta,female
Emma-Reetta,female
Emma-Riikka,female
Emma-Riina,female
Emma-Roosa,female
Emma-sofia,female
Emma-stiina,female
Emma-Tuulia,female
Emmakaisa,female
Emmaleena,female
Emmaliina,female
Emmaliisa,female
Emmalotta,female
Emmanouil,male
Emmanuel,male
Emmanuela,female
Emmanuella,female
Emmanuelle,female
Emmanuil,male
Emmariikka,female
Emmariina,female
Emmastiina,female
Emme,female
Emmeli,female
Emmelie,female
Emmeliina,female
Emmelina,female
Emmeline,female
Emmerik,male
Emmet,male
Emmett,male
Emmi,female
Emmi-annika,female
Emmi-Elina,female
Emmi-Emilia,female
Emmi-Ilona,female
Emmi-Inkeri,female
Emmi-Julia,female
Emmi-Juulia,female
Emmi-Kaisa,female
Emmi-Karoliina,female
Emmi-Leena,female
Emmi-Liina,female
Emmi-Liisa,female
Emmi-Lotta,female
Emmi-Maaria,female
Emmi-Maria,female
Emmi-Noora,female
Emmi-Pauliina,female
Emmi-Reeta,female
Emmi-Reetta,female
Emmi-Riikka,female
Emmi-Riina,female
Emmi-Roosa,female
Emmi-sofia,female
Emmie,female
Emmiina,female
Emmiliina,female
Emmilotta,female
Emmina,female
Emminoora,female
Emmy,female
Emna,female
Emppu,male
Emrah,male
Emran,male
Emre,male
Emriikka,female
Emrik,male
Emtervik,female
Emund,male
Emy,female
Emélie,female
Emília,female
Ena,female
Enar,male
Enara,female
Endel,male
Ender,male
Endi,male
Endla,female
Endre,male
Endrit,male
Ene,female
Enea,female
Eneas,male
Eneli,female
Ener,male
Enes,male
Enevald,male
Enevaldi,male
Enevaldus,male
Engel,female
Engela,female
Engelbert,male
Engelberta,female
Engelbertus,male
Engelborg,female
Engelbrecht,male
Engelbrechti,male
Engelbrechtus,male
Engelbrekt,male
Engelbrektinpoika,male
Engeliina,female
Engin,male
Engla,female
Eni,female
Enia,female
Enid,female
Enikö,female
Eniola,male
Enis,male
Enisa,female
Enissa,female
Enja,female
Enkeli,female
Enki,male
Enla,female
Enly,female
Enn,male
Enna,female
Enna-Maria,female
Enna-sofia,female
Enne,female
Enne-Leena,female
Enne-Liisa,female
Ennea,female
Enneli,female
Enneliisa,female
Enni,female
Enni-Ilona,female
Enni-Kaisa,female
Enni-Liisa,female
Enni-Lotta,female
Enni-Maija,female
Enni-Mari,female
Enni-Maria,female
Enni-olivia,female
Enni-sofia,female
Ennie,female
Enniina,female
Ennika,female
Ennimaria,female
Ennio,male
Enno,male
Ennu,male
Enny,female
Enoch,male
Enok,male
Enonkoskelta,female
Enri,male
Enric,male
Enrica,female
Enrico,male
Enriikka,female
Enrik,male
Enrika,female
Enrike,male
Enrique,male
Ensar,male
Ensi,female
Ensilumi,female
Ensio,male
Ensiö,male
Enso,male
Enssi,male
Ensti,male
Enver,male
Enya,female
Enzio,male
Enzo,male
Eobaldus,male
Eola,female
Epaminondas,male
Ephraim,male
Ephraimus,male
Epp,female
Eppe,male
Eppu,male
Eppu-oskari,male
Era,female
Eran,male
Erasmi,male
Erasmus,male
Erblin,male
Ercan,male
Erda,female
Erdal,male
Erdem,male
Erdi,male
Erdogan,male
Ere,male
Eren,male
Erengert,female
Erengisle,male
Erengislentytär,female
Erengislonis,male
Erfan,male
Ergin,male
Erhan,male
Erhard,male
Eri,male
Eriana,female
Eric,male
Erica,female
Erich,male
Erici,male
Ericinpoika,male
Ericintytär,female
Erick,male
Ericka,female
Ericsdotter,female
Ericus,male
Eriika,female
Eriikka,female
Erik,male
Erik-Mikael,male
Erika,female
Erikinpoika,male
Erikintytär,female
Erikka,female
Eriksdotter,female
Eriksson,male
Erin,female
Erina,female
Erinna,female
Erion,male
Eris,male
Erisa,female
Erita,female
Erja,female
Erja-Leena,female
Erja-Liisa,female
Erja-Maija,female
Erja-Riitta,female
Erja-sisko,female
Erjo,male
Erjon,male
Erjona,female
Erkan,male
Erkanpoika,male
Erki,male
Erkinpoika,male
Erkintytär,female
Erkka,male
Erkka-Pekka,male
Erkka-ville,male
Erkki,male
Erkki-Juhana,male
Erkki-Juhani,male
Erkki-Jussi,male
Erkki-Matti,male
Erkki-Mikael,male
Erkki-olavi,male
Erkki-Pekka,male
Erkki-sakari,male
Erkko,male
Erko,male
Erla,female
Erlacus,male
Erland,male
Erlandi,male
Erlandinpoika,male
Erlandus,male
Erlanti,male
Erlend,male
Erlinda,female
Erling,male
Erma,female
Ermal,male
Ermegard,female
Ermei,male
Ermias,male
Ermin,male
Ermina,female
Ermir,male
Ermira,female
Ermo,male
Erna,female
Ernad,male
Erne,male
Ernes,male
Ernest,male
Erneste,female
Ernesti,male
Ernestina,female
Ernestine,female
Ernesto,male
Ernestus,male
Ernfrid,male
Erni,male
Ernil,male
Erno,male
Erno-Pekka,male
Ernonpoika,male
Ernst,male
Ernstdotter,female
Ernsti,male
Ernstsson,male
Ero,male
Erol,male
Eron,male
Erona,female
Eros,male
Erpo,male
Errol,male
Ersin,male
Ertan,male
Erto,male
Ertta,female
Ertti,male
Ertvin,male
Erva,female
Ervi,male
Ervin,male
Ervo,male
Erwin,male
Erza,female
Erzsébet,female
Esa,male
Esa-Heikki,male
Esa-Juhani,male
Esa-Jukka,male
Esa-Jussi,male
Esa-Matti,male
Esa-Mikko,male
Esa-Pekka,male
Esa-Petri,male
Esa-Petteri,male
Esa-sakari,male
Esa-Tapio,male
Esa-veikko,male
Esa-veli,male
Esa-ville,male
Esad,male
Esaia,male
Esaias,male
Esaijas,male
Esaiæ,male
Esajas,male
Esam,male
Esamatti,male
Esanpoika,male
Esantytär,female
Esapekka,male
Esat,male
Esau,male
Esbjörn,male
Eschilli,male
Eschillus,male
Ese,female
Esenia,female
Eser,male
Esi,female
Esikko,female
Esin,female
Eskeli,male
Eskil,male
Eskild,male
Eskilinpoika,male
Eskilintytär,female
Eskilsdotter,female
Esko,male
Esko-Juhani,male
Esko-Matti,male
Esko-Pekka,male
Eskonpoika,male
Eskontytär,female
Eslem,female
Esma,female
Esmail,male
Esmat,female
Esme,female
Esmer,female
Esmeralda,female
Esmeray,female
Esmi,female
Esmo,male
Esosa,female
Espen,male
Esper,male
Esperance,female
Esperanza,female
Espero,male
Esra,female
Esraa,female
Essa,male
Essam,male
Esse,male
Essi,female
Essi-Elina,female
Essi-Emilia,female
Essi-Ilona,female
Essi-Leena,female
Essi-Lotta,female
Essi-Mari,female
Essi-Maria,female
Essi-Noora,female
Essi-sofia,female
Essi-Tuulia,female
Essia,female
Essie,female
Essiina,female
Essu,female
Esta,female
Esteban,male
Estefan,male
Estefania,female
Estel,female
Estela,female
Estell,female
Estella,female
Estelle,female
Ester,female
Ester-Margaret,female
Estera,female
Esteri,female
Esteriina,female
Esterita,female
Esther,female
Esti,female
Estrella,female
Estrid,female
Esu,male
Eszter,female
Etel,female
Etelka,female
Etelred,male
Ethan,male
Ethel,female
Eti,male
Etienne,male
Etla,female
Etna,female
Etsiina,female
Etta,female
Ette,female
Etti,female
Ettie,female
Ettore,male
Etty,female
Etvi,male
Eudokia,female
Eudora,female
Eudoxia,female
Eufemia,female
Eufemiia,female
Eufimia,female
Eufrosiina,female
Eufrosina,female
Eufrosyne,female
Eufrosyyne,female
Eugen,male
Eugene,male
Eugeni,female
Eugenia,female
Eugenie,female
Eugenij,male
Eugenio,male
Eugèn,male
Eugène,male
Eugén,male
Eugéne,male
Eugénie,female
Eulaalia,female
Eulalia,female
Euli,female
Eunica,female
Eunice,female
Euniika,female
Eunika,female
Eunike,female
Euodia,female
Eurfrosyne,female
Eurydice,female
Eva,female
Eva-brita,female
Eva-britt,female
Eva-Christina,female
Eva-Christine,female
Eva-Helena,female
Eva-Johanna,female
Eva-Kaarina,female
Eva-Kaisa,female
Eva-Karin,female
Eva-Katarina,female
Eva-Kristiina,female
Eva-Kristina,female
Eva-Leena,female
Eva-Lena,female
Eva-Liisa,female
Eva-Lis,female
Eva-Lisa,female
Eva-Lotta,female
Eva-Lotte,female
Eva-Maaria,female
Eva-Maarit,female
Eva-Maija,female
Eva-Maj,female
Eva-Mari,female
Eva-Maria,female
Eva-Marie,female
Eva-Marja,female
Eva-Marjatta,female
Eva-Riitta,female
Eva-sofia,female
Eva-stiina,female
Eva-stina,female
Evald,male
Evaldina,female
Evamaria,female
Evan,male
Evander,male
Evangelia,female
Evangelina,female
Evangeline,female
Evangelos,male
Evanna,female
Evans,male
Evastiina,female
Evastina,female
Evdokia,female
Eve,female
Eve-Liina,female
Eve-Maria,female
Evea,female
Eveli,female
Evelia,female
Eveliia,female
Eveliina,female
Eveliisa,female
Evelin,female
Evelina,female
Eveline,female
Evella,female
Evely,female
Evelyn,female
Evelyne,female
Even,male
Evena,female
Everett,male
Everi,male
Everiina,female
Evert,male
Evertinpoika,male
Evertti,male
Evette,female
Evgeni,male
Evgenia,female
Evgenii,male
Evgeniia,female
Evgenij,male
Evgenija,female
Evgeniya,female
Evgenjevna,female
Evgeny,male
Evgueni,male
Evguenia,female
Evi,female
Evia,female
Evian,female
Evianna,female
Evie,female
Evilda,female
Evilla,female
Evin,female
Evina,female
Evind,male
Evita,female
Evjen,female
Evold,male
Evren,male
Evy,female
Ewa,female
Ewa-Maria,female
Ewald,male
Ewan,male
Ewe,female
Eweliina,female
Ewelina,female
Ewelyn,female
Ewen,male
Ewert,male
Ewy,female
Exenia,female
Eyal,male
Eylem,female
Eylül,female
Eyman,male
Eymen,male
Eyob,male
Eyolf,male
Eyvind,male
Eyvor,female
Eyüp,male
Ezechiel,male
Ezechielis,male
Ezekiel,male
Ezel,male
Ezequiel,male
Ezgi,female
Ezinne,female
Ezra,male
Faadumo,female
Faarah,female
Fabian,male
Fabiana,female
Fabiani,male
Fabianus,male
Fabien,male
Fabienne,female
Fabio,male
Fabiola,female
Fabrice,male
Fabricio,male
Fabrizio,male
Fadel,male
Fadhel,male
Fadhil,male
Fadi,male
Fadia,female
Fadil,male
Fadila,female
Fadima,female
Faduma,female
Fadumo,female
Fadwa,female
Fady,male
Faeq,male
Fahad,male
Fahd,male
Fahdi,female
Fahed,male
Faheem,male
Fahim,male
Fahima,female
Fahimeh,female
Fahmo,female
Fahri,male
Fahrije,female
Fahrudin,male
Faik,male
Faina,female
Faine,female
Faisa,female
Faisal,female
Faiso,female
Faith,female
Faiz,male
Faiza,female
Faize,female
Fakher,female
Falah,male
Faleh,male
Falkenberg,female
Fallou,male
Familia,female
Fan,female
Fang,female
Fani,female
Fanni,female
Fanni-Lotta,female
Fanni-Maria,female
Fanni-sofia,female
Fannie,female
Fanniina,female
Fanny,female
Fanny-Maria,female
Fanny-sofia,female
Fans,male
Faouzi,male
Farag,male
Farah,female
Farahnaz,female
Faraj,female
Faramarz,male
Faranak,female
Farbod,male
Fardin,male
Fardowsa,female
Fardowso,female
Fardus,female
Farduus,female
Fareed,male
Fares,male
Farhaan,male
Farhad,male
Farhan,male
Farhana,female
Farhang,male
Farhat,female
Farhia,female
Farhio,female
Farhiya,female
Farhiyo,female
Faria,female
Fariba,female
Farid,male
Farida,female
Farideh,female
Fariha,female
Farina,female
Faris,male
Farooq,male
Farouk,male
Farrah,female
Farshad,male
Farshid,male
Fartun,female
Fartuun,female
Faruk,male
Farulphus,male
Farxiyo,female
Farzad,male
Farzana,female
Farzaneh,female
Fatah,male
Fatbardha,female
Fateh,male
Fatema,female
Fatemah,female
Fateme,female
Fatemeh,female
Fatha,female
Fathi,male
Fathia,female
Fathima,female
Fathy,male
Fatih,male
Fatiha,female
Fatilia,female
Fatima,female
Fatimah,female
Fatime,female
Fatjona,female
Fatlum,male
Fatma,female
Fatme,female
Fatmir,male
Fatmire,female
Fatna,female
Fatnan,female
Faton,male
Fatos,male
Fatou,female
Fatoumata,female
Fattah,male
Fatuma,female
Fausta,female
Faustin,male
Faustina,female
Fausto,male
Favor,female
Favour,female
Fawzi,male
Fawzia,female
Fay,female
Fayak,female
Faycal,male
Faye,female
Faysal,male
Fazal,male
Fazel,male
Fazile,female
Fe,female
Febe,female
Federica,female
Federico,male
Fedi,male
Fedja,male
Fedor,male
Fedosia,female
Fee,female
Feeli,male
Feelia,female
Feeliks,male
Feelis,male
Feelix,male
Feeti,male
Feetu,male
Fehime,female
Fehmi,male
Fei,female
Feija,male
Feisal,male
Felia,female
Felice,female
Felicia,female
Felicitas,female
Felicite,female
Felicity,female
Feliks,male
Felina,female
Felipe,male
Felisa,female
Felisia,female
Felissa,female
Felix,male
Felizia,female
Femi,male
Femmi,female
Fen,female
Fenella,female
Feng,male
Fenix,male
Feniye,female
Fenja,female
Fenris,male
Feodor,male
Feodora,female
Feodorovna,female
Feodosia,female
Ferat,male
Ferdane,female
Ferdinand,male
Ferdinanda,female
Ferdinant,male
Ferenc,male
Fereshta,female
Fereshte,female
Fereshteh,female
Ferhat,male
Feria,female
Ferid,male
Feride,female
Ferit,male
Feriz,male
Fernand,male
Fernanda,female
Fernandez,female
Fernandine,female
Fernando,male
Feroza,female
Ferruccio,male
Ferry,male
Feryal,female
Festim,male
Festus,male
Fethi,male
Feudor,male
Feven,female
Fevzi,male
Feysal,male
Fia,female
Fia-Maria,female
Fianna,female
Fidaim,male
Fidan,male
Fide,female
Fidel,male
Figo,male
Fiia,female
Fiia-Maria,female
Fiija,female
Fiilus,male
Fiina,female
Fiinu,female
Fikret,male
Fikrije,female
Filemon,male
Filibert,male
Filip,male
Filipe,male
Filiph,male
Filipintytär,female
Filipp,male
Filippa,female
Filippina,female
Filippo,male
Filippos,male
Filippovitsh,male
Filippus,male
Filipsdotter,female
Filiz,female
Filomena,female
Filpuksenpoika,male
Filpus,male
Filsan,female
Fina,female
Fingal,male
Finja,female
Finlay,male
Finley,male
Finn,male
Finnegan,male
Finvidintytär,female
Fiona,female
Fionn,male
Fiorella,female
Firas,male
Firat,male
Firdaus,female
Fisnik,male
Fitim,male
Fitore,female
Fitzgerald,male
Fjalar,male
Fjodor,male
Fjodorovitsh,male
Fjodorovna,female
Fjolla,female
Flaminia,female
Flamur,male
Flavia,female
Flavio,male
Fleego,male
Flego,male
Fleming,female
Flemming,male
Fleur,female
Floora,female
Flor,female
Flora,female
Flore,female
Florence,female
Florencia,female
Florens,male
Florensia,female
Florent,male
Florentin,male
Florentina,female
Florentine,female
Florentinus,male
Florian,male
Florida,female
Florije,female
Florim,male
Florin,male
Florina,female
Florinda,female
Florio,male
Floris,male
Florus,male
Flory,female
Floyd,male
Flynn,male
Flóra,female
Foad,male
Foday,male
Foedosia,female
Folasade,female
Folashade,female
Folke,male
Folkenpoika,male
Folkeri,male
Folkern,male
Fong,female
Foos,female
Forat,male
Fordringham,male
Forest,male
Fornell,female
Forsberg,male
Fortuna,female
Fortune,male
Fotini,female
Fouad,male
Fouzia,female
Fowsia,female
Fowsiya,female
Fowzia,female
Fox,male
Fozi,male
Fozia,female
Fr,male
Fraenk,male
Fran,male
Franc,male
France,female
Frances,female
Francesca,female
Francesco,male
Franceska,female
Francilia,female
Francina,female
Francine,female
Francis,male
Francisca,female
Francisci,male
Francisco,male
Franciscus,male
Franciska,female
Francisque,female
Franck,male
Franco,male
Francois,male
Francoise,female
Frank,male
Franklin,male
Franklyn,male
Franksdotter,female
Frans,male
Frans-Eemil,male
Frans-Emil,male
Frans-Erik,male
Frans-oscar,male
Frans-oskar,male
Franselia,female
Fransesca,female
Franseska,female
Fransiina,female
Fransilia,female
Fransilja,female
Fransina,female
Fransisca,female
Fransiska,female
Frantisek,male
Frantsevitsh,male
Frantz,male
Franz,male
Franzina,female
Franzine,female
Franziska,female
François,male
Françoise,female
Fraser,male
Frea,female
Fred,male
Freda,female
Freddie,male
Freddy,male
Frederic,male
Frederica,female
Frederick,male
Fredericus,male
Frederiikka,female
Frederik,male
Frederika,female
Frederike,female
Frederikke,female
Frederique,female
Fredi,male
Fredika,female
Fredric,male
Fredrica,female
Fredrich,male
Fredrici,male
Fredrick,male
Fredricus,male
Fredriika,female
Fredriikka,female
Fredrik,male
Fredrika,female
Fredrikintytär,female
Fredrikki,male
Fredriksdotter,female
Fredriksson,male
Fredrique,female
Fredy,male
Freesia,female
Freeti,male
Freia,female
Freija,female
Frej,male
Freja,female
Frejvid,male
Frellavinpoika,male
Frey,male
Freya,female
Freyja,female
Freyr,male
Freyvid,male
Fria,female
Frid,male
Frida,female
Frida-Maria,female
Fride,male
Frideborg,female
Fridiof,male
Fridjof,male
Fridolf,male
Fridolin,male
Fridric,male
Fridrik,male
Fridtjof,male
Frieda,female
Friedebert,male
Friederika,female
Friederike,female
Friederique,female
Friedrica,female
Friedrich,male
Frigga,female
Friia,female
Friida,female
Frille,male
Frithiof,male
Frithjof,male
Fritiof,male
Fritjof,male
Frits,male
Fritz,male
Fritz-Hugo,male
Frode,male
Fromhold,male
Fromholdus,male
Frostonis,male
Frédéric,male
Fu,female
Fuaad,male
Fuad,male
Fuat,male
Funda,female
Furaha,female
Furkan,male
Furqan,male
Fynn,male
Félix,male
Fürchtegott,male
Gaabriel,male
Gabnel,male
Gabor,male
Gabrie,male
Gabriel,male
Gabriela,female
Gabriele,male
Gabrielinpoika,male
Gabrielintytär,female
Gabrielis,male
Gabriella,female
Gabrielle,female
Gabrielsdotter,female
Gaby,female
Gad,male
Gael,male
Gaelle,female
Gaetano,male
Gagan,male
Gaia,female
Gail,female
Gaius,male
Gal,male
Gala,female
Galadriel,female
Galal,male
Galia,female
Galina,female
Galindo,male
Galyna,female
Gamal,male
Gamaliel,male
Gamze,female
Ganesh,male
Gang,male
Ganga,female
Gani,male
Ganimete,female
Ganna,female
Gard,male
Gareth,male
Garibaldi,male
Garina,female
Garita,female
Garri,male
Garth,male
Gary,male
Gaspard,male
Gaston,male
Gaurav,male
Gauri,female
Gavin,male
Gavriel,male
Gavriil,male
Gay,male
Gazmend,male
Gaël,male
Gaëlle,female
Ge,male
Gea,female
Gebhard,male
Gebhardus,male
Geeta,female
Geir,male
Geja,female
Gemina,female
Gemma,female
Genc,male
Gene,male
Genet,female
Genevieve,female
Geneviève,female
Genia,female
Gennadi,male
Gennadij,male
Gennadjevna,female
Gennady,male
Genoveva,female
Gent,male
Gentian,male
Gentiana,female
Gentrit,male
Geo,male
Geoffrey,male
Georg,male
George,male
Georges,male
Georgette,female
Georgi,male
Georgia,female
Georgiana,female
Georgiev,male
Georgieva,female
Georgievna,female
Georgii,male
Georgij,male
Georgina,female
Georgine,female
Georgios,male
Georgius,male
Georgy,male
Gerald,male
Geraldine,female
Gerard,male
Gerarda,female
Gerardo,male
Gerardus,male
Gerd,female
Gerda,female
Gerdrutha,female
Gerekenpoika,male
Gergana,female
Gergely,male
Gergö,male
Gerhard,male
Gerhardi,male
Gerhardus,male
Gerlai,male
Gerli,female
Germaine,female
German,male
Germund,male
Germundi,male
Gerold,male
Geronimo,male
Gerrit,male
Gerry,male
Gerson,male
Gert,male
Gerta,female
Gertrud,female
Gertruda,female
Gertrude,female
Gertruta,female
Geska,female
Gesken,female
Getrud,female
Gevert,male
Gezim,male
Ghaith,male
Ghaleb,male
Ghalib,female
Ghani,male
Gharib,male
Ghasem,male
Ghassan,male
Ghazal,female
Ghazi,male
Ghazwan,male
Gheorghe,male
Ghislaine,female
Ghita,female
Gholam,male
Ghulam,male
Gia,female
Giacomo,male
Giada,female
Gian,male
Giancarlo,male
Giang,female
Gianluca,male
Gianluigi,male
Gianmarco,male
Gianna,female
Gianni,male
Giau,female
Gibril,male
Gideon,male
Gift,female
Gifty,female
Gigi,female
Giia,female
Giilin,female
Gil,male
Gila,female
Gilad,male
Gilbert,male
Gilberto,male
Gilda,female
Gilius,male
Gillian,female
Gillis,male
Gillo,male
Gina,female
Ginger,female
Gino,male
Gioacchino,male
Giordano,male
Giorgi,male
Giorgia,female
Giorgio,male
Giorgos,male
Giovanna,female
Giovanni,male
Girma,male
Gisela,female
Gisele,female
Gisella,female
Giselle,female
Gisle,male
Gislo,male
Gislonis,male
Gisèle,female
Gita,female
Githa,female
Gitta,female
Gittan,female
Gitte,female
Giulia,female
Giuliano,male
Giulio,male
Giuretius,male
Giuseppe,male
Giuseppina,female
Gizem,female
Gjurdo,male
Gjurdonis,male
Gladis,female
Gladys,female
Gleb,male
Glen,male
Glena,female
Glenda,female
Glenn,male
Gloria,female
Glory,female
Godfrey,male
Godwin,male
Gohar,female
Golaleh,female
Golam,male
Golda,female
Golde,female
Gona,female
Gonzalo,male
Gopal,male
Goran,male
Gordon,male
Gorgees,male
Gothus,male
Gottfrid,male
Gottfridi,male
Gottfridsdotter,female
Gottfridus,male
Gottfried,male
Gotthard,male
Gotthardi,male
Gotthardus,male
Gotthilf,male
Gotthold,male
Gottlieb,male
Goulia,female
Govert,male
Grace,female
Gracia,female
Graciela,female
Graeme,male
Graham,male
Granit,male
Grant,male
Gratschoff,female
Grazia,female
Graziella,female
Grazyna,female
Greeta,female
Greete,female
Greetta,female
Greg,male
Greger,male
Gregerinpoika,male
Gregers,male
Gregersintytär,female
Gregor,male
Gregori,male
Gregorii,male
Gregorio,male
Gregorius,male
Gregory,male
Grekorius,male
Grels,male
Grelsdotter,female
Grelsinpoika,male
Gresa,female
Greta,female
Greta-Lisa,female
Greta-sofia,female
Gretchen,female
Grete,female
Gretel,female
Gretha,female
Grethe,female
Grethel,female
Gretta,female
Grey,male
Griffin,male
Grigori,male
Grigorii,male
Grigorij,male
Grigorjevitsh,male
Grigorjevna,female
Grigory,male
Grim,male
Griselda,female
Grisilia,female
Gristian,male
Gristiina,female
Gry,female
Grzegorz,male
Gráinne,female
Grönholm,male
Guadalupe,female
Gudelina,female
Gudmund,male
Gudmundi,male
Gudmundus,male
Gudrun,female
Guennadi,male
Guglielmo,male
Guhad,male
Gui,male
Guido,male
Guilherme,male
Guillaume,male
Guillermo,male
Gul,female
Gulala,female
Guldine,female
Guled,male
Guleed,male
Gulistan,female
Gull-britt,female
Gull-Maj,female
Gullan,female
Gullborg,female
Gullbritt,female
Gullevi,female
Gulli,female
Gullveig,female
Gullvi,female
Gulmira,female
Gulnara,female
Gulvi,female
Gumsehuvud,female
Gun,female
Gun-britt,female
Gun-Christin,female
Gun-Gerd,female
Gun-Helen,female
Gun-Lis,female
Gun-Louise,female
Gun-Maj,female
Gun-Mari,female
Gun-Marie,female
Gun-May,female
Gun-viol,female
Gunbert,male
Gunborg,female
Gunbritt,female
Gunda,female
Gundborg,female
Gundel,female
Gunder,male
Gundis,female
Gunfrid,female
Gungerd,female
Gunhard,male
Gunhild,female
Gunilda,female
Gunilla,female
Gunita,female
Gunlis,female
Gunlög,female
Gunn,female
Gunn-britt,female
Gunn-Lis,female
Gunn-Maj,female
Gunn-viol,female
Gunnander,male
Gunnar,male
Gunnari,male
Gunnarsdotter,female
Gunnarson,male
Gunnarsson,male
Gunnarus,male
Gunne,female
Gunne-Maj,female
Gunne-May,female
Gunnel,female
Gunneli,female
Gunnevi,female
Gunni,female
Gunni-Maj,female
Gunnonis,male
Gunta,female
Gunter,male
Gunvald,male
Gunve,female
Gunveig,female
Gunvi,female
Gunvor,female
Guo,male
Gurinia,female
Gurli,female
Gussi,female
Gustaava,female
Gustaf,male
Gustaf-adolf,male
Gustafa,female
Gustafinpoika,male
Gustafintytär,female
Gustafsdotter,female
Gustafsson,male
Gustafva,female
Gustav,male
Gustav-adolf,male
Gustava,female
Gustave,male
Gustavi,male
Gustaviana,female
Gustavo,male
Gustavowna,female
Gustavus,male
Gusten,male
Gusti,female
Guy,male
Guy-Erik,male
Gwen,female
Gwendoline,female
Gwendolyn,female
Gyne,female
Gyula,male
Gyöngyi,female
György,male
Gzim,male
Gábor,male
Gäddan,female
Gänge-Rolf,male
Gérard,male
Géza,male
Gödeke,male
Gödekenpoika,male
Gödekentytär,female
Gödik,male
Gökhan,male
Göran,male
Göraninpoika,male
Göranintytär,female
Göransdotter,female
Göransson,male
Görel,female
Görgen,male
Görvald,male
Görvel,female
Gösta,male
Göta,female
Göte,male
Götha,female
Göthild,female
Göthilda,female
Götilda,female
Gül,female
Gülcan,female
Gülen,female
Güler,female
Gülsen,female
Gülsüm,female
Güney,male
Günter,male
Günther,male
Güzel,female
Ha,female
Haagar,female
Haakon,male
Haarun,male
Haaruun,male
Haashi,female
Haashim,male
Haawo,female
Habib,male
Habiba,female
Habibo,female
Habiiba,female
Habiibo,female
Habon,female
Haboon,female
Habtamu,male
Haci,male
Hadassa,female
Hadassah,female
Haddy,female
Hadek,male
Hadi,male
Hadia,female
Hadil,female
Hadiya,female
Haebeth,female
Hafid,male
Hafida,female
Hafidh,male
Hafiz,male
Hafiza,female
Hafizullah,male
Hafsa,female
Hafso,female
Hafza,female
Hagar,female
Hagen,male
Hagi,male
Hagi-Dirie,female
Hagman,female
Hai,female
Haidar,male
Haide,female
Haider,male
Haidi,female
Haifa,female
Haije,female
